"","ID","week","date","time","nm","refl","rep","treatment","sensor","device"
"27096","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",722.2,0.08521669,15,"f","df","VIS"
"27097","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",724,0.1023375,15,"f","df","VIS"
"27098","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",725.8,0.142821,15,"f","df","VIS"
"27099","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",727.6,0.1854583,15,"f","df","VIS"
"27100","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",729.3,0.2165361,15,"f","df","VIS"
"27101","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",731.1,0.2378882,15,"f","df","VIS"
"27102","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",732.9,0.265399,15,"f","df","VIS"
"27103","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",734.6,0.3178674,15,"f","df","VIS"
"27104","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",736.4,0.324088,15,"f","df","VIS"
"27105","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",738.2,0.3420295,15,"f","df","VIS"
"27106","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",739.9,0.3591929,15,"f","df","VIS"
"27107","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",741.7,0.3696909,15,"f","df","VIS"
"27108","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",743.5,0.3776536,15,"f","df","VIS"
"27109","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",745.2,0.3988689,15,"f","df","VIS"
"27110","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",747,0.3817821,15,"f","df","VIS"
"27111","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",748.7,0.3930359,15,"f","df","VIS"
"27112","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",750.5,0.403049,15,"f","df","VIS"
"27113","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",752.2,0.4223211,15,"f","df","VIS"
"27114","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",754,0.4423155,15,"f","df","VIS"
"27115","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",755.8,0.4444333,15,"f","df","VIS"
"27116","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",757.5,0.4474127,15,"f","df","VIS"
"27117","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",759.3,0.4605108,15,"f","df","VIS"
"27118","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",761,0.4748658,15,"f","df","VIS"
"27119","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",762.8,0.4832261,15,"f","df","VIS"
"27120","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",764.5,0.479856,15,"f","df","VIS"
"27121","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",766.3,0.469224,15,"f","df","VIS"
"27122","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",768,0.4590422,15,"f","df","VIS"
"27123","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",769.8,0.4572509,15,"f","df","VIS"
"27124","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",771.5,0.4407607,15,"f","df","VIS"
"27125","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",773.2,0.4397398,15,"f","df","VIS"
"27126","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",775,0.4294912,15,"f","df","VIS"
"27127","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",776.7,0.4188838,15,"f","df","VIS"
"27128","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",778.5,0.3825526,15,"f","df","VIS"
"27129","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",780.2,0.360873,15,"f","df","VIS"
"27130","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",781.9,0.3374985,15,"f","df","VIS"
"27131","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",783.7,0.3026602,15,"f","df","VIS"
"27132","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",785.4,0.2717923,15,"f","df","VIS"
"27133","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",787.1,0.2393877,15,"f","df","VIS"
"27134","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",788.9,0.2098831,15,"f","df","VIS"
"27135","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",790.6,0.1805669,15,"f","df","VIS"
"27136","beech_pp_VIS_w5_15","week_5","06/08/2024","14:16:33",792.3,0.1627484,15,"f","df","VIS"
"27137","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",628.8,0.07256393,1,"control","df","NIR"
"27138","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",630.8,0.07241126,1,"control","df","NIR"
"27139","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",632.7,0.07248495,1,"control","df","NIR"
"27140","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",634.7,0.07273276,1,"control","df","NIR"
"27141","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",636.7,0.07252353,1,"control","df","NIR"
"27142","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",638.6,0.07224179,1,"control","df","NIR"
"27143","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",640.6,0.07161852,1,"control","df","NIR"
"27144","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",642.5,0.07082494,1,"control","df","NIR"
"27145","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",644.5,0.0701773,1,"control","df","NIR"
"27146","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",646.4,0.06932082,1,"control","df","NIR"
"27147","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",648.4,0.06826088,1,"control","df","NIR"
"27148","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",650.3,0.06747578,1,"control","df","NIR"
"27149","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",652.3,0.06650851,1,"control","df","NIR"
"27150","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",654.2,0.06561695,1,"control","df","NIR"
"27151","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",656.2,0.065043,1,"control","df","NIR"
"27152","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",658.1,0.0642242,1,"control","df","NIR"
"27153","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",660,0.06355261,1,"control","df","NIR"
"27154","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",662,0.06287716,1,"control","df","NIR"
"27155","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",663.9,0.0622094,1,"control","df","NIR"
"27156","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",665.8,0.06188801,1,"control","df","NIR"
"27157","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",667.8,0.06147887,1,"control","df","NIR"
"27158","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",669.7,0.06123096,1,"control","df","NIR"
"27159","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",671.6,0.0612303,1,"control","df","NIR"
"27160","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",673.6,0.06124512,1,"control","df","NIR"
"27161","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",675.5,0.06121827,1,"control","df","NIR"
"27162","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",677.4,0.06128652,1,"control","df","NIR"
"27163","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",679.3,0.06142035,1,"control","df","NIR"
"27164","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",681.2,0.06170332,1,"control","df","NIR"
"27165","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",683.2,0.06218069,1,"control","df","NIR"
"27166","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",685.1,0.06257549,1,"control","df","NIR"
"27167","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",687,0.0634486,1,"control","df","NIR"
"27168","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",688.9,0.06450025,1,"control","df","NIR"
"27169","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",690.8,0.06609907,1,"control","df","NIR"
"27170","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",692.7,0.06875289,1,"control","df","NIR"
"27171","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",694.6,0.07272308,1,"control","df","NIR"
"27172","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",696.5,0.07870169,1,"control","df","NIR"
"27173","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",698.4,0.08662101,1,"control","df","NIR"
"27174","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",700.3,0.09688307,1,"control","df","NIR"
"27175","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",702.2,0.108902,1,"control","df","NIR"
"27176","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",704.1,0.1224458,1,"control","df","NIR"
"27177","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",706,0.1372917,1,"control","df","NIR"
"27178","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",707.9,0.1529448,1,"control","df","NIR"
"27179","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",709.8,0.1696725,1,"control","df","NIR"
"27180","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",711.7,0.187142,1,"control","df","NIR"
"27181","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",713.6,0.2056403,1,"control","df","NIR"
"27182","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",715.5,0.2246174,1,"control","df","NIR"
"27183","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",717.4,0.2443364,1,"control","df","NIR"
"27184","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",719.3,0.2644069,1,"control","df","NIR"
"27185","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",721.1,0.2850445,1,"control","df","NIR"
"27186","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",723,0.3053541,1,"control","df","NIR"
"27187","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",724.9,0.3255489,1,"control","df","NIR"
"27188","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",726.8,0.3451938,1,"control","df","NIR"
"27189","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",728.7,0.3637197,1,"control","df","NIR"
"27190","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",730.5,0.3813201,1,"control","df","NIR"
"27191","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",732.4,0.3976674,1,"control","df","NIR"
"27192","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",734.3,0.4127173,1,"control","df","NIR"
"27193","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",736.1,0.4266758,1,"control","df","NIR"
"27194","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",738,0.4388151,1,"control","df","NIR"
"27195","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",739.9,0.4501228,1,"control","df","NIR"
"27196","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",741.7,0.4597421,1,"control","df","NIR"
"27197","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",743.6,0.4682155,1,"control","df","NIR"
"27198","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",745.4,0.4757378,1,"control","df","NIR"
"27199","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",747.3,0.48189,1,"control","df","NIR"
"27200","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",749.1,0.48726,1,"control","df","NIR"
"27201","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",751,0.4917789,1,"control","df","NIR"
"27202","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",752.8,0.4955381,1,"control","df","NIR"
"27203","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",754.7,0.4984485,1,"control","df","NIR"
"27204","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",756.5,0.5012588,1,"control","df","NIR"
"27205","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",758.4,0.5033926,1,"control","df","NIR"
"27206","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",760.2,0.5052651,1,"control","df","NIR"
"27207","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",762.1,0.5066596,1,"control","df","NIR"
"27208","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",763.9,0.507525,1,"control","df","NIR"
"27209","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",765.7,0.5080986,1,"control","df","NIR"
"27210","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",767.6,0.5090136,1,"control","df","NIR"
"27211","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",769.4,0.5093118,1,"control","df","NIR"
"27212","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",771.2,0.5098674,1,"control","df","NIR"
"27213","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",773.1,0.5101922,1,"control","df","NIR"
"27214","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",774.9,0.5106027,1,"control","df","NIR"
"27215","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",776.7,0.5104004,1,"control","df","NIR"
"27216","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",778.5,0.5104771,1,"control","df","NIR"
"27217","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",780.3,0.5106822,1,"control","df","NIR"
"27218","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",782.2,0.5104505,1,"control","df","NIR"
"27219","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",784,0.5103503,1,"control","df","NIR"
"27220","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",785.8,0.5104338,1,"control","df","NIR"
"27221","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",787.6,0.5101481,1,"control","df","NIR"
"27222","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",789.4,0.509892,1,"control","df","NIR"
"27223","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",791.2,0.5098581,1,"control","df","NIR"
"27224","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",793,0.5096211,1,"control","df","NIR"
"27225","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",794.8,0.5097309,1,"control","df","NIR"
"27226","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",796.6,0.5093474,1,"control","df","NIR"
"27227","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",798.4,0.5090298,1,"control","df","NIR"
"27228","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",800.2,0.5087803,1,"control","df","NIR"
"27229","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",802,0.5085269,1,"control","df","NIR"
"27230","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",803.8,0.5084443,1,"control","df","NIR"
"27231","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",805.6,0.5082735,1,"control","df","NIR"
"27232","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",807.4,0.5078238,1,"control","df","NIR"
"27233","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",809.2,0.5076549,1,"control","df","NIR"
"27234","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",810.9,0.5073476,1,"control","df","NIR"
"27235","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",812.7,0.507159,1,"control","df","NIR"
"27236","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",814.5,0.5068057,1,"control","df","NIR"
"27237","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",816.3,0.5064303,1,"control","df","NIR"
"27238","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",818.1,0.5066095,1,"control","df","NIR"
"27239","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",819.8,0.5059078,1,"control","df","NIR"
"27240","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",821.6,0.5057232,1,"control","df","NIR"
"27241","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",823.4,0.5058734,1,"control","df","NIR"
"27242","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",825.1,0.5053667,1,"control","df","NIR"
"27243","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",826.9,0.5053482,1,"control","df","NIR"
"27244","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",828.7,0.5049671,1,"control","df","NIR"
"27245","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",830.4,0.5051283,1,"control","df","NIR"
"27246","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",832.2,0.5047593,1,"control","df","NIR"
"27247","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",833.9,0.5045273,1,"control","df","NIR"
"27248","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",835.7,0.5045195,1,"control","df","NIR"
"27249","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",837.4,0.5044412,1,"control","df","NIR"
"27250","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",839.2,0.5043151,1,"control","df","NIR"
"27251","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",840.9,0.5040026,1,"control","df","NIR"
"27252","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",842.7,0.5039013,1,"control","df","NIR"
"27253","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",844.4,0.5040738,1,"control","df","NIR"
"27254","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",846.1,0.5041318,1,"control","df","NIR"
"27255","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",847.9,0.5037428,1,"control","df","NIR"
"27256","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",849.6,0.5040835,1,"control","df","NIR"
"27257","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",851.3,0.5040943,1,"control","df","NIR"
"27258","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",853.1,0.5041071,1,"control","df","NIR"
"27259","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",854.8,0.5038568,1,"control","df","NIR"
"27260","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",856.5,0.5038675,1,"control","df","NIR"
"27261","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",858.3,0.5037817,1,"control","df","NIR"
"27262","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",860,0.5037681,1,"control","df","NIR"
"27263","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",861.7,0.5034669,1,"control","df","NIR"
"27264","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",863.4,0.5035512,1,"control","df","NIR"
"27265","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",865.1,0.5034182,1,"control","df","NIR"
"27266","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",866.8,0.5031633,1,"control","df","NIR"
"27267","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",868.5,0.5029788,1,"control","df","NIR"
"27268","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",870.2,0.502695,1,"control","df","NIR"
"27269","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",871.9,0.5026833,1,"control","df","NIR"
"27270","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",873.6,0.5022752,1,"control","df","NIR"
"27271","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",875.3,0.5024853,1,"control","df","NIR"
"27272","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",877,0.5021215,1,"control","df","NIR"
"27273","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",878.7,0.5020811,1,"control","df","NIR"
"27274","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",880.4,0.5020935,1,"control","df","NIR"
"27275","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",882.1,0.5015198,1,"control","df","NIR"
"27276","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",883.8,0.5015021,1,"control","df","NIR"
"27277","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",885.5,0.5009725,1,"control","df","NIR"
"27278","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",887.2,0.5013373,1,"control","df","NIR"
"27279","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",888.8,0.5011119,1,"control","df","NIR"
"27280","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",890.5,0.5011973,1,"control","df","NIR"
"27281","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",892.2,0.501073,1,"control","df","NIR"
"27282","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",893.9,0.5005796,1,"control","df","NIR"
"27283","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",895.5,0.500663,1,"control","df","NIR"
"27284","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",897.2,0.5002671,1,"control","df","NIR"
"27285","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",898.9,0.5001344,1,"control","df","NIR"
"27286","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",900.5,0.4998647,1,"control","df","NIR"
"27287","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",902.2,0.4997545,1,"control","df","NIR"
"27288","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",903.9,0.4998077,1,"control","df","NIR"
"27289","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",905.5,0.4993911,1,"control","df","NIR"
"27290","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",907.2,0.4993305,1,"control","df","NIR"
"27291","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",908.8,0.4993538,1,"control","df","NIR"
"27292","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",910.5,0.4990648,1,"control","df","NIR"
"27293","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",912.1,0.4990283,1,"control","df","NIR"
"27294","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",913.7,0.4987032,1,"control","df","NIR"
"27295","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",915.4,0.4981975,1,"control","df","NIR"
"27296","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",917,0.497975,1,"control","df","NIR"
"27297","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",918.6,0.4974225,1,"control","df","NIR"
"27298","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",920.3,0.4971271,1,"control","df","NIR"
"27299","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",921.9,0.4962829,1,"control","df","NIR"
"27300","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",923.5,0.4957249,1,"control","df","NIR"
"27301","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",925.2,0.4953392,1,"control","df","NIR"
"27302","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",926.8,0.4946928,1,"control","df","NIR"
"27303","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",928.4,0.4940916,1,"control","df","NIR"
"27304","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",930,0.4937284,1,"control","df","NIR"
"27305","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",931.6,0.4929331,1,"control","df","NIR"
"27306","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",933.2,0.4917418,1,"control","df","NIR"
"27307","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",934.8,0.4912855,1,"control","df","NIR"
"27308","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",936.5,0.4903265,1,"control","df","NIR"
"27309","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",938.1,0.4896676,1,"control","df","NIR"
"27310","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",939.7,0.4886779,1,"control","df","NIR"
"27311","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",941.3,0.4877263,1,"control","df","NIR"
"27312","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",942.8,0.4871981,1,"control","df","NIR"
"27313","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",944.4,0.4862128,1,"control","df","NIR"
"27314","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",946,0.4851849,1,"control","df","NIR"
"27315","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",947.6,0.4844976,1,"control","df","NIR"
"27316","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",949.2,0.484103,1,"control","df","NIR"
"27317","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",950.8,0.4825257,1,"control","df","NIR"
"27318","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",952.4,0.4816144,1,"control","df","NIR"
"27319","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",953.9,0.4810281,1,"control","df","NIR"
"27320","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",955.5,0.4800989,1,"control","df","NIR"
"27321","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",957.1,0.4788768,1,"control","df","NIR"
"27322","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:56",958.7,0.4776412,1,"control","df","NIR"
"27323","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:18",960.2,0.4772174,1,"control","df","NIR"
"27324","beech_pp_NIR_week2_1","week_2","19/07/2024","16:01:54",961.8,0.4759586,1,"control","df","NIR"
"27325","beech_pp_NIR_week2_1","week_2","19/07/2024","16:02:34",963.3,0.4754084,1,"control","df","NIR"
"27326","beech_pp_NIR_week2_1","week_2","19/07/2024","16:03:06",964.9,0.4752047,1,"control","df","NIR"
"27327","beech_pp_NIR_week2_1","week_2","19/07/2024","16:04:46",966.4,0.47404,1,"control","df","NIR"
"27328","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:07",968,0.4731801,1,"control","df","NIR"
"27329","beech_pp_NIR_week2_1","week_2","19/07/2024","16:05:37",969.5,0.4727841,1,"control","df","NIR"
"27330","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:27",971.1,0.4719752,1,"control","df","NIR"
"27331","beech_pp_NIR_week2_1","week_2","19/07/2024","16:06:59",972.6,0.4711636,1,"control","df","NIR"
"27332","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:05",974.2,0.4702939,1,"control","df","NIR"
"27333","beech_pp_NIR_week2_1","week_2","19/07/2024","15:58:32",975.7,0.4692308,1,"control","df","NIR"
"27334","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:06",977.3,0.4685139,1,"control","df","NIR"
"27335","beech_pp_NIR_week2_1","week_2","19/07/2024","15:59:52",978.8,0.4676437,1,"control","df","NIR"
"27336","beech_pp_NIR_week2_1","week_2","19/07/2024","16:00:28",980.3,0.4678771,1,"control","df","NIR"
