"","ID","tree","device","sensor","week","rep","nm","refl"
"15927","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",706,0.00149078623529411
"15928","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",707,0.00182950977777777
"15929","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",708,0.002203542
"15930","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",709,0.00299522255555558
"15931","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",710,0.00385665322222227
"15932","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",711,0.00499708433333333
"15933","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",712,0.00620080188888887
"15934","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",713,0.00749944911111113
"15935","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",714,0.00900166988235295
"15936","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",715,0.0106396063529411
"15937","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",716,0.01219765
"15938","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",717,0.0138287711111112
"15939","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",718,0.0161974822222222
"15940","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",719,0.0187761349999999
"15941","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",720,0.0218446516666666
"15942","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",721,0.025480454117647
"15943","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",722,0.029683542352941
"15944","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",723,0.0338772177777777
"15945","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",724,0.03806854
"15946","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",725,0.0439797733333335
"15947","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",726,0.0508154722222226
"15948","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",727,0.0613490333333333
"15949","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",728,0.0723247370588234
"15950","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",729,0.0839636547058827
"15951","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",730,0.0926643683333335
"15952","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",731,0.100105851666667
"15953","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",732,0.10732645
"15954","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",733,0.11474055882353
"15955","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",734,0.124117147058823
"15956","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",735,0.131635122222222
"15957","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",736,0.136365177777778
"15958","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",737,0.139952
"15959","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",738,0.142776666666667
"15960","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",739,0.145009317647059
"15961","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",740,0.146779138888889
"15962","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",741,0.145715527777778
"15963","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",742,0.1441952
"15964","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",743,0.1416092
"15965","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",744,0.135745376470588
"15966","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",745,0.126603729411765
"15967","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",746,0.124003266666667
"15968","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",747,0.1230381
"15969","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",748,0.1249311
"15970","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",749,0.126620233333333
"15971","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",750,0.127833677777778
"15972","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",751,0.130416782352941
"15973","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",752,0.134369547058823
"15974","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",753,0.142755033333333
"15975","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",754,0.1522487
"15976","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",755,0.164952922222223
"15977","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",756,0.175950582352941
"15978","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",757,0.180121994117647
"15979","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",758,0.18647295
"15980","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",759,0.19500345
"15981","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",760,0.200727382352941
"15982","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",761,0.2052485
"15983","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",762,0.203471888888889
"15984","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",763,0.203056011764706
"15985","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",764,0.208083070588235
"15986","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",765,0.207559683333333
"15987","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",766,0.20148585
"15988","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",767,0.195080058823529
"15989","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",768,0.188532
"15990","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",769,0.185316444444444
"15991","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",770,0.179645070588235
"15992","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",771,0.164150423529412
"15993","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",772,0.153734511764706
"15994","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",773,0.148397335294118
"15995","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",774,0.141255633333334
"15996","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",775,0.1336628
"15997","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",776,0.117487741176471
"15998","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",777,0.102937126666667
"15999","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",778,0.0921768822222224
"16000","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",779,0.0839309511764707
"16001","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",780,0.078199333529412
"16002","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",781,0.0707969300000001
"16003","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",782,0.0633149433333332
"16004","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",783,0.0588759766666667
"16005","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",784,0.0547145988235295
"16006","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",785,0.0512009282352941
"16007","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",786,0.0469716023529411
"16008","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",787,0.0422651729411766
"16009","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",788,0.039228585
"16010","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",789,0.0364191976470588
"16011","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",790,0.0339847741176471
"16012","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",791,0.0317571152941177
"16013","beech_pp_VIS_week2_12","beech","pp","VIS","week2","12",792,0.0298396035294117
"16016","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",324,0
"16017","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",325,0
"16018","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",326,0
"16019","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",327,0
"16020","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",328,0.210526315789464
"16021","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",329,0.736842105263155
"16022","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",330,0.736842105263155
"16023","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",331,0.210526315789464
"16024","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",332,0
"16025","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",333,0
"16026","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",334,0
"16027","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",335,0
"16028","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",336,0.421052631578946
"16029","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",337,0.947368421052621
"16030","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",338,0.526315789473691
"16031","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",339,0
"16032","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",340,0
"16033","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",341,-0.0526315789473794
"16034","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",342,-0.578947368421054
"16035","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",343,-0.777777777777792
"16036","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",344,0.333333333333312
"16037","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",345,1
"16038","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",346,1
"16039","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",347,0.736842105263155
"16040","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",348,0.210526315789464
"16041","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",349,0
"16042","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",350,0
"16043","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",351,0
"16044","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",352,0
"16045","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",353,0
"16046","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",354,0
"16047","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",355,0
"16048","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",356,0
"16049","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",357,-0.263157894736845
"16050","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",358,-0.47368421052631
"16051","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",359,-0.210526315789473
"16052","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",360,0
"16053","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",361,0
"16054","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",362,-0.0789473684210542
"16055","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",363,-0.342105263157892
"16056","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",364,-0.394736842105268
"16057","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",365,-0.131578947368423
"16058","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",366,0.0657894736842113
"16059","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",367,0.197368421052634
"16060","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",368,0.276315778947369
"16061","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",369,0.320175410526316
"16062","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",370,0.300925905555556
"16063","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",371,0.254629627777779
"16064","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",372,0.131578947368423
"16065","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",373,0
"16066","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",374,0
"16067","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",375,0
"16068","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",376,0
"16069","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",377,0.0131578947368415
"16070","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",378,0.0789473684210528
"16071","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",379,0.125
"16072","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",380,0.125
"16073","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",381,0.119736842105263
"16074","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",382,0.106578947368421
"16075","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",383,0.0736842105263155
"16076","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",384,0.0210526315789464
"16077","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",385,0.0287081336842111
"16078","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",386,0.0765550231578944
"16079","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",387,0.0837320563157895
"16080","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",388,0.0734791510526315
"16081","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",389,0.0694235594736842
"16082","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",390,0.0669172963157895
"16083","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",391,0.035087721052632
"16084","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",392,0
"16085","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",393,0.0263157894736845
"16086","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",394,0.0472222222222216
"16087","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",395,0.019444444444444
"16088","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",396,0
"16089","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",397,0
"16090","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",398,0.00397219368421035
"16091","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",399,0.0139026778947368
"16092","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",400,0.0175075805263158
"16093","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",401,0.0147869015789473
"16094","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",402,0.0126283089473684
"16095","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",403,0.0108444405263158
"16096","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",404,0.00948226168421053
"16097","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",405,0.00830080694736841
"16098","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",406,0.00745735852631579
"16099","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",407,0.00669841168421054
"16100","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",408,0.00587787973684212
"16101","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",409,0.005050505
"16102","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",410,0.00450606236842105
"16103","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",411,0.00412857884210529
"16104","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",412,0.0052537272631579
"16105","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",413,0.00574208873684212
"16106","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",414,0.00368330242105263
"16107","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",415,0.00211984266666666
"16108","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",416,0.00171214488888889
"16109","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",417,0.00138407836842105
"16110","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",418,0.00113564310526315
"16111","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",419,0.000935398547368419
"16112","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",420,0.00076728112631579
"16113","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",421,0.000652322810526316
"16114","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",422,0.000560146968421052
"16115","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",423,0.000490684263157895
"16116","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",424,0.000426899842105264
"16117","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",425,0.000549022784210525
"16118","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",426,0.0006918021
"16119","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",427,0.000487088784210524
"16120","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",428,0.000301139936842105
"16121","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",429,0.000284071305263158
"16122","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",430,0.000267391322222222
"16123","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",431,0.000252265933333334
"16124","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",432,0.000191992657894739
"16125","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",433,6.39975526315797e-05
"16126","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",434,5.52968947368428e-05
"16127","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",435,0.000165890684210528
"16128","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",436,0.000206045547368421
"16129","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",437,0.00019924112631579
"16130","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",438,0.00019328252631579
"16131","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",439,0.000187686421052632
"16132","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",440,0.000182986357894737
"16133","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",441,0.000178510305263158
"16134","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",442,0.000173907542105263
"16135","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",443,0.0001692907
"16136","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",444,0.000250795121052633
"16137","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",445,0.000323404816666667
"16138","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",446,0.000315961983333333
"16139","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",447,0.000308811615789474
"16140","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",448,0.000302343668421053
"16141","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",449,0.00029596862631579
"16142","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",450,0.000289732942105263
"16143","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",451,0.000283925810526316
"16144","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",452,0.000278547231578947
"16145","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",453,0.000231033715789473
"16146","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",454,0.000155430242105264
"16147","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",455,0.000178091036842105
"16148","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",456,0.000242865089473685
"16149","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",457,0.000306305544444445
"16150","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",458,0.0003694126
"16151","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",459,0.000300357915789473
"16152","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",460,0.000237769221052632
"16153","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",461,0.000233374431578947
"16154","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",462,0.000229028810526316
"16155","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",463,0.000224879863157895
"16156","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",464,0.000237811368421053
"16157","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",465,0.000290597263157894
"16158","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",466,0.000319939177777778
"16159","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",467,0.000314115122222222
"16160","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",468,0.000276974921052631
"16161","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",469,0.000218957289473685
"16162","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",470,0.000235602026315789
"16163","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",471,0.000284244921052632
"16164","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",472,0.000250556405263158
"16165","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",473,0.000196285036842106
"16166","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",474,0.000232482805263157
"16167","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",475,0.0002787327
"16168","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",476,0.000275039088888889
"16169","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",477,0.000271345284210526
"16170","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",478,0.000267650705263158
"16171","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",479,0.0002505604
"16172","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",480,0.000202213400000001
"16173","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",481,0.000190201157894736
"16174","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",482,0.000232691052631579
"16175","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",483,0.000275598972222222
"16176","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",484,0.000318924916666666
"16177","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",485,0.000299443068421053
"16178","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",486,0.000253043594736842
"16179","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",487,0.000275390605263158
"16180","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",488,0.000314924236842104
"16181","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",489,0.000316227621052632
"16182","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",490,0.0003132832
"16183","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",491,0.000310308755555556
"16184","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",492,0.000307411105263158
"16185","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",493,0.000304820631578947
"16186","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",494,0.000302209031578947
"16187","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",495,0.000299548136842105
"16188","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",496,0.000296971915789474
"16189","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",497,0.000294522705263158
"16190","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",498,0.000312107183333333
"16191","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",499,0.00034972535
"16192","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",500,0.000358940457894737
"16193","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",501,0.000355982826315789
"16194","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",502,0.000352594121052632
"16195","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",503,0.000349097647368421
"16196","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",504,0.00034556
"16197","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",505,0.000338502594736841
"16198","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",506,0.000299808542105263
"16199","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",507,0.000275192668421052
"16200","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",508,0.000306889510526316
"16201","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",509,0.000338705616666667
"16202","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",510,0.000370800005555556
"16203","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",511,0.000384406410526316
"16204","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",512,0.000379524831578947
"16205","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",513,0.000355534768421052
"16206","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",514,0.000318805715789472
"16207","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",515,0.000352606600000001
"16208","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",516,0.000416634599999999
"16209","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",517,0.000419539194736842
"16210","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",518,0.0004156523
"16211","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",519,0.000411560510526316
"16212","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",520,0.000410654088888889
"16213","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",521,0.000438415977777777
"16214","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",522,0.000456298678947369
"16215","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",523,0.000451129942105263
"16216","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",524,0.000457750405263157
"16217","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",525,0.000482054668421052
"16218","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",526,0.000490296022222222
"16219","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",527,0.000482474466666666
"16220","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",528,0.000490435057894737
"16221","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",529,0.000505159426315789
"16222","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",530,0.000504367121052632
"16223","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",531,0.000499695647368421
"16224","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",532,0.00045116805
"16225","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",533,0.000396120705263156
"16226","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",534,0.000326251757894734
"16227","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",535,0.000335765800000012
"16228","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",536,0.0006628118
"16229","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",537,0.000861030115789474
"16230","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",538,0.000866006905263158
"16231","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",539,0.000784041326315788
"16232","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",540,0.000615133378947365
"16233","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",541,0.000525778733333333
"16234","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",542,0.000489459622222224
"16235","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",543,0.000414235294736845
"16236","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",544,0.000329284663157897
"16237","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",545,0.0006871798
"16238","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",546,0.0010318157368421
"16239","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",547,0.00081427310526315
"16240","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",548,0.000633949022222221
"16241","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",549,0.000602499133333333
"16242","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",550,0.000562101894736843
"16243","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",551,0.000508283631578948
"16244","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",552,0.000437398694444443
"16245","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",553,0.00034944708333333
"16246","beech_pp_VIS_week2_13","beech","pp","VIS","week2","13",554,0.000622662484210531
